"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4428713","Bralen Trice","Washington","Pac-12","defensive","SOLO","20"
"-5234"," Team","Arizona State","Pac-12","passing","PCT","0.000"
"4838679","Ashton Daniels","Stanford","Pac-12","defensive","SOLO","1"
"4875344","Sean Toomey-Stout","Washington","Pac-12","defensive","SACKS","0"
"-7771"," Team","Utah","Pac-12","passing","COMPLETIONS","0"
"4910844","Grady Gross","Washington","Pac-12","defensive","TFL","0"
"4429028","Chris Thompson Jr.","USC","Pac-12","defensive","SACKS","0"
"4360230","Emory Jones","Arizona State","Pac-12","fumbles","FUM","2"
"4429151","John Humphreys","Stanford","Pac-12","receiving","YPR","12.0"
"4433844","Alex Lines","Arizona","Pac-12","receiving","LONG","8"
"4428986","Justin Flowe","Oregon","Pac-12","defensive","PD","0"
"4367179","Josiah Norwood","UCLA","Pac-12","receiving","YDS","124"
"4360705","Jack Colletto","Oregon State","Pac-12","passing","INT","0"
"4683061","Prophet Brown","USC","Pac-12","defensive","TD","0"
"4427260","Salim Turner-Muhammad","Stanford","Pac-12","defensive","TFL","0"
"4570045","John Dunmore","Oregon State","Pac-12","passing","YDS","41"
"4686744","Justin Jackson","Colorado","Pac-12","defensive","PD","1"
"4575665","Jacob Cowing","Arizona","Pac-12","fumbles","LOST","3"
"4879562","Jeremiah Noga","Oregon State","Pac-12","receiving","YPR","12.5"
"4426706","Keaton Bills","Utah","Pac-12","defensive","PD","0"
"4362632","Chris Curry","Utah","Pac-12","rushing","TD","1"
"4426635","Darwin Barlow","USC","Pac-12","rushing","LONG","19"
"4569598","Dylan Morris","Washington","Pac-12","passing","YPA","8.9"
"4697634","Antonio Pule","Washington State","Pac-12","defensive","TD","0"
"4430834","Jalen McMillan","Washington","Pac-12","defensive","SACKS","0"
"4360691","Travis Dye","USC","Pac-12","receiving","YDS","194"
"-5490"," Team","California","Pac-12","fumbles","LOST","0"
"5085193","Trent Carrizosa","Colorado","Pac-12","punting","YDS","1881"
"4581625","Drake Owen","Washington State","Pac-12","receiving","YPR","4.0"
"4696038","Tyler Morano","Oregon State","Pac-12","defensive","TFL","0"
"4569184","Trenton Bourguet","Arizona State","Pac-12","rushing","CAR","24"
"4431618","Mario Williams","USC","Pac-12","fumbles","REC","0"
"4431390","Gary Smith III","UCLA","Pac-12","defensive","TFL","2.5"
"4428173","Kyle Ostendorp","Arizona","Pac-12","defensive","TFL","0"
"4569291","Quinn Perry","Colorado","Pac-12","fumbles","REC","1"
"4712328","Anthony Simpson","Arizona","Pac-12","receiving","TD","0"
"4693837","Joshua Erling","Washington State","Pac-12","defensive","QB HUR","0"
"4428788","Keyon Ware-Hudson","Oregon","Pac-12","defensive","SOLO","10"
"4363046","Tre'Shaun Harrison","Oregon State","Pac-12","receiving","YDS","604"
"4243319","Terrell Bynum","USC","Pac-12","receiving","LONG","29"
"4372650","Alijah Gammage","Arizona State","Pac-12","defensive","TOT","1"
"4685559","Aubrey Smith","Colorado","Pac-12","defensive","TFL","1"
"4379534","Luke Loecher","Oregon State","Pac-12","punting","LONG","64"
"4431234","Logan Loya","UCLA","Pac-12","receiving","YPR","15.8"
"4696030","Josh Green","Oregon State","Pac-12","punting","NO","1"
"4432775","Dont'E Thornton","Oregon","Pac-12","defensive","SACKS","0"
"4431114","Ben Gulbranson","Oregon State","Pac-12","fumbles","REC","0"
"4374030","Jesiah Irish","Oregon State","Pac-12","kickReturns","AVG","9.5"
"4691828","Daymon David","Oregon","Pac-12","defensive","TOT","8"
"4432689","Jaylin Davies","UCLA","Pac-12","interceptions","INT","3"
"4569650","Kyle Thornton","Washington State","Pac-12","defensive","TFL","1"
"4362493","Ben Wilson","Washington State","Pac-12","defensive","TOT","9"
"4700136","Francisco Mauigoa","Washington State","Pac-12","interceptions","INT","1"
"4685579","Tevin White","Arizona State","Pac-12","rushing","YPC","4.8"
"5085881","Ryan Cooper Jr.","Oregon State","Pac-12","defensive","SOLO","24"
"4569559","Devaughn Vele","Utah","Pac-12","passing","ATT","1"
"4880281","Jordyn Tyson","Colorado","Pac-12","defensive","PD","0"
"4685232","Jaden Hicks","Washington State","Pac-12","fumbles","FUM","0"
"4242415","Daniel Scott","California","Pac-12","defensive","SOLO","57"
"4875267","George Hart III","Arizona State","Pac-12","rushing","LONG","3"
"4808830","Damien Martinez","Oregon State","Pac-12","rushing","LONG","50"
"4687592","Jonah Elliss","Utah","Pac-12","fumbles","REC","4"
"4880281","Jordyn Tyson","Colorado","Pac-12","defensive","TOT","0"
"4430637","Ja'Lynn Polk","Washington","Pac-12","rushing","YPC","15.0"
"4870516","Aaron Austin","Colorado","Pac-12","defensive","PD","0"
"4685489","Jadyn Ott","California","Pac-12","receiving","YDS","322"
"4569559","Devaughn Vele","Utah","Pac-12","puntReturns","NO","26"
"4362075","Cameron Rising","Utah","Pac-12","rushing","CAR","77"
"4429067","Clark Phillips III","Utah","Pac-12","defensive","TD","2"
"4570477","Simon Sandberg","Oregon State","Pac-12","defensive","SOLO","5"
"4367178","Dorian Thompson-Robinson","UCLA","Pac-12","passing","YPA","8.3"
"4690972","Ja'Quinden Jackson","Utah","Pac-12","rushing","CAR","78"
"4569291","Quinn Perry","Colorado","Pac-12","fumbles","LOST","0"
"4710803","Simonte Pepa","Utah","Pac-12","defensive","QB HUR","0"
"4688380","Cameron Ward","Washington State","Pac-12","rushing","CAR","106"
"4685532","Clint Stephens","UCLA","Pac-12","defensive","QB HUR","0"
